# Charge generation [cm^-3*s^-1]
# Column format:
# x (nm)	330 nm	340 nm	350 nm	360 nm	370 nm	380 nm	390 nm	400 nm	410 nm	420 nm	430 nm	440 nm	450 nm	460 nm	470 nm	480 nm	490 nm	500 nm	510 nm	520 nm	530 nm	540 nm	550 nm	560 nm	570 nm	580 nm	590 nm	600 nm	610 nm	620 nm	630 nm	640 nm	650 nm	660 nm	670 nm	680 nm	690 nm	700 nm	710 nm	720 nm	730 nm	740 nm	750 nm	760 nm	770 nm	780 nm	790 nm	800 nm	810 nm	820 nm	830 nm	840 nm	850 nm	
2.400000E2	6.468638E16	9.795156E16	8.901128E16	8.904991E16	1.047052E17	1.076145E17	1.352799E17	1.923754E17	3.146059E17	4.800193E17	6.709245E17	8.846829E17	1.079472E18	1.240943E18	1.357230E18	1.465747E18	1.597114E18	1.798169E18	2.078472E18	2.454286E18	2.979406E18	3.532509E18	4.046241E18	4.562717E18	5.139459E18	5.752579E18	6.278613E18	6.670980E18	6.988925E18	7.260148E18	7.329383E18	7.072235E18	6.482941E18	5.642460E18	4.894374E18	4.474366E18	4.468575E18	4.962288E18	5.739561E18	6.606694E18	7.740588E18	8.862406E18	9.638368E18	9.960481E18	9.699610E18	8.159309E18	4.129870E18	1.299816E18	3.286391E17	7.575950E16	1.620329E16	3.076379E15	5.129129E14
2.500000E2	4.557114E16	6.810994E16	6.063917E16	6.003674E16	7.092315E16	7.272809E16	9.257905E16	1.346314E17	2.277169E17	3.576978E17	5.119728E17	6.888909E17	8.525556E17	9.895591E17	1.088250E18	1.180493E18	1.292840E18	1.467730E18	1.714604E18	2.050028E18	2.528992E18	3.055426E18	3.581414E18	4.155553E18	4.796767E18	5.405425E18	5.828637E18	6.079179E18	6.240430E18	6.334773E18	6.213733E18	5.809189E18	5.200598E18	4.547850E18	4.188676E18	4.298699E18	4.853811E18	5.835606E18	6.969550E18	8.036517E18	9.219902E18	1.025603E19	1.094347E19	1.135310E19	1.129186E19	9.040112E18	4.156710E18	1.197302E18	2.796443E17	5.962191E16	1.167434E16	1.960767E15	2.695088E14
2.600000E2	3.210450E16	4.735967E16	4.131053E16	4.047627E16	4.804057E16	4.915123E16	6.335685E16	9.422076E16	1.648298E17	2.665654E17	3.907034E17	5.363919E17	6.731837E17	7.888611E17	8.723422E17	9.505495E17	1.046372E18	1.197946E18	1.414747E18	1.713899E18	2.152689E18	2.660061E18	3.199588E18	3.808754E18	4.455430E18	4.986227E18	5.263252E18	5.365298E18	5.388162E18	5.348231E18	5.124888E18	4.716702E18	4.262844E18	3.972217E18	4.108940E18	4.750542E18	5.778222E18	7.072347E18	8.360881E18	9.440581E18	1.046749E19	1.124416E19	1.172937E19	1.213810E19	1.216825E19	9.245507E18	3.879916E18	1.021186E18	2.183622E17	4.231581E16	7.350118E15	1.020138E15	9.665456E13
2.700000E2	2.261720E16	3.293096E16	2.814277E16	2.728871E16	3.254077E16	3.321747E16	4.335862E16	6.594026E16	1.193134E17	1.986608E17	2.981463E17	4.175551E17	5.313746E17	6.286895E17	6.991746E17	7.653975E17	8.470208E17	9.781508E17	1.168431E18	1.435717E18	1.839938E18	2.330892E18	2.873228E18	3.480064E18	4.071821E18	4.476439E18	4.606029E18	4.593367E18	4.533070E18	4.437534E18	4.228124E18	3.962813E18	3.802363E18	3.966828E18	4.600134E18	5.667646E18	6.992520E18	8.373353E18	9.597765E18	1.051154E19	1.121548E19	1.161361E19	1.182355E19	1.215030E19	1.216419E19	8.739351E18	3.340369E18	7.957018E17	1.526834E17	2.594075E16	3.726297E15	3.559407E14	1.185486E13
2.800000E2	1.593333E16	2.289795E16	1.917216E16	1.839771E16	2.204174E16	2.244904E16	2.967268E16	4.614831E16	8.636687E16	1.480504E17	2.274725E17	3.249333E17	4.193143E17	5.009914E17	5.604628E17	6.165155E17	6.860233E17	7.994066E17	9.664891E17	1.205777E18	1.578961E18	2.049802E18	2.575016E18	3.138409E18	3.630573E18	3.897841E18	3.918917E18	3.854705E18	3.787252E18	3.729264E18	3.648253E18	3.639770E18	3.845356E18	4.458828E18	5.487140E18	6.794165E18	8.192412E18	9.430141E18	1.039617E19	1.100533E19	1.128647E19	1.125913E19	1.117155E19	1.135562E19	1.126349E19	7.599495E18	2.617925E18	5.518771E17	9.106460E16	1.248332E16	1.218266E15	3.980769E13	2.369718E13
2.900000E2	1.122454E16	1.592155E16	1.306090E16	1.240345E16	1.493004E16	1.517141E16	2.030647E16	3.229650E16	6.251587E16	1.103180E17	1.734965E17	2.527758E17	3.308649E17	3.993322E17	4.494969E17	4.969264E17	5.561081E17	6.541063E17	8.007794E17	1.014871E18	1.357783E18	1.799671E18	2.284806E18	2.772144E18	3.147839E18	3.304814E18	3.283582E18	3.241953E18	3.243319E18	3.306118E18	3.437719E18	3.741207E18	4.305095E18	5.267458E18	6.512655E18	7.834015E18	9.079750E18	9.984558E18	1.055692E19	1.078559E19	1.062475E19	1.020130E19	9.846059E18	9.856714E18	9.601056E18	6.005328E18	1.819577E18	3.232646E17	4.143983E16	3.576152E15	1.135113E14	1.058344E14	1.309823E14
3.000000E2	7.907287E15	1.107066E16	8.897641E15	8.362187E15	1.011283E16	1.025297E16	1.389649E16	2.260170E16	4.524730E16	8.218232E16	1.322862E17	1.966279E17	2.611632E17	3.185119E17	3.607872E17	4.008712E17	4.512055E17	5.357662E17	6.641632E17	8.547040E17	1.165815E18	1.568002E18	1.994428E18	2.391171E18	2.664909E18	2.767089E18	2.777245E18	2.822829E18	2.949013E18	3.184874E18	3.562920E18	4.163317E18	5.001978E18	6.144656E18	7.392982E18	8.512664E18	9.422449E18	9.878703E18	1.000284E19	9.848405E18	9.306062E18	8.582982E18	8.034629E18	7.875745E18	7.440307E18	4.209059E18	1.063580E18	1.413231E17	1.019868E16	2.998514E14	5.386686E14	5.468999E14	3.228456E14
3.100000E2	5.570452E15	7.697802E15	6.061503E15	5.637654E15	6.849872E15	6.928990E15	9.509711E15	1.581635E16	3.274441E16	6.120727E16	1.008545E17	1.530106E17	2.063100E17	2.542857E17	2.898216E17	3.235979E17	3.662791E17	4.389536E17	5.506385E17	7.184519E17	9.953380E17	1.349227E18	1.708681E18	2.022234E18	2.234144E18	2.348032E18	2.449870E18	2.620779E18	2.893802E18	3.311463E18	3.912204E18	4.729739E18	5.705390E18	6.830872E18	7.879579E18	8.634416E18	9.101102E18	9.085411E18	8.793176E18	8.322935E18	7.524152E18	6.644789E18	6.008173E18	5.717093E18	5.128911E18	2.495353E18	4.619129E17	3.108805E16	1.363614E15	3.051879E15	2.445002E15	1.315435E15	5.798574E14
3.200000E2	3.924366E15	5.352711E15	4.129476E15	3.800869E15	4.639761E15	4.682638E15	6.507660E15	1.106764E16	2.369388E16	4.558211E16	7.691739E16	1.191753E17	1.631494E17	2.031802E17	2.329124E17	2.612326E17	2.972340E17	3.592772E17	4.554866E17	6.011867E17	8.422977E17	1.144873E18	1.442143E18	1.698892E18	1.901585E18	2.084926E18	2.309171E18	2.607823E18	3.011045E18	3.574423E18	4.323504E18	5.234110E18	6.187537E18	7.113492E18	7.812965E18	8.123219E18	8.132917E18	7.713420E18	7.112367E18	6.447809E18	5.556537E18	4.683930E18	4.075407E18	3.716289E18	3.040470E18	1.135770E18	1.036665E17	7.725945E15	1.607201E16	1.149835E16	5.613992E15	2.328552E15	8.759906E14
3.300000E2	2.764891E15	3.722228E15	2.813354E15	2.562592E15	3.142826E15	3.164612E15	4.453382E15	7.744778E15	1.714545E16	3.395557E16	5.871255E16	9.293034E16	1.291256E17	1.623811E17	1.870991E17	2.106929E17	2.408480E17	2.933624E17	3.753074E17	4.999451E17	7.060753E17	9.614708E17	1.212863E18	1.449417E18	1.691652E18	1.977070E18	2.317672E18	2.711539E18	3.195108E18	3.833254E18	4.624686E18	5.489927E18	6.276646E18	6.874670E18	7.157261E18	7.038443E18	6.668138E18	5.986194E18	5.235442E18	4.527558E18	3.715494E18	3.003322E18	2.530984E18	2.183736E18	1.511827E18	3.452985E17	4.183019E16	7.444662E16	5.242971E16	2.461452E16	9.682385E15	3.476987E15	1.181256E15
3.400000E2	1.948153E15	2.588550E15	1.916768E15	1.727793E15	2.128950E15	2.138806E15	3.047772E15	5.420107E15	1.241018E16	2.531314E16	4.486911E16	7.252850E16	1.021964E17	1.296620E17	1.500724E17	1.696031E17	1.946810E17	2.387526E17	3.078650E17	4.133628E17	5.882680E17	8.069250E17	1.035037E18	1.286544E18	1.598650E18	1.985226E18	2.402658E18	2.834280E18	3.328902E18	3.954330E18	4.676453E18	5.375603E18	5.897031E18	6.117773E18	6.007858E18	5.562338E18	4.959682E18	4.198529E18	3.476436E18	2.877042E18	2.292921E18	1.859758E18	1.605980E18	1.352628E18	7.865396E17	2.479470E17	2.854313E17	2.220617E17	1.057549E17	4.080913E16	1.418383E16	4.636879E15	1.464741E15
3.500000E2	1.372756E15	1.800204E15	1.305934E15	1.164974E15	1.442230E15	1.445611E15	2.086036E15	3.793989E15	8.987269E15	1.888914E16	3.432041E16	5.659682E16	8.077484E16	1.033196E17	1.200874E17	1.361862E17	1.569389E17	1.937187E17	2.517515E17	3.409613E17	4.908854E17	6.865728E17	9.131447E17	1.202400E18	1.587750E18	2.042562E18	2.476180E18	2.879339E18	3.314516E18	3.845061E18	4.407024E18	4.863769E18	5.086639E18	4.966457E18	4.570527E18	3.961790E18	3.312099E18	2.659326E18	2.129514E18	1.764007E18	1.508798E18	1.419955E18	1.429056E18	1.339831E18	9.740111E17	8.568959E17	7.981961E17	4.302491E17	1.691811E17	5.811746E16	1.860234E16	5.683133E15	1.697736E15
3.600000E2	9.672762E14	1.251887E15	8.897246E14	7.854810E14	9.770461E14	9.771353E14	1.427941E15	2.656385E15	6.512156E15	1.410568E16	2.624659E16	4.408755E16	6.367190E16	8.209411E16	9.585460E16	1.091260E17	1.262968E17	1.570012E17	2.059488E17	2.823085E17	4.145788E17	6.003053E17	8.394940E17	1.170236E18	1.605102E18	2.073845E18	2.459437E18	2.776919E18	3.098786E18	3.477473E18	3.829865E18	4.027680E18	3.987969E18	3.636594E18	3.116539E18	2.532384E18	2.020148E18	1.631652E18	1.413817E18	1.360221E18	1.472333E18	1.732004E18	2.004819E18	2.126258E18	2.031127E18	2.072387E18	1.503930E18	6.703501E17	2.345409E17	7.443964E16	2.243143E16	6.502911E15	1.856647E15
3.700000E2	6.814353E14	8.704256E14	6.060834E14	5.295612E14	6.618683E14	6.604636E14	9.774899E14	1.860118E15	4.719831E15	1.053062E16	2.003359E16	3.423093E16	5.002572E16	6.506722E16	7.640959E16	8.741202E16	1.017083E17	1.275440E17	1.694128E17	2.363282E17	3.575162E17	5.417326E17	7.960159E17	1.152401E18	1.593939E18	2.017189E18	2.304620E18	2.502772E18	2.687014E18	2.895095E18	3.040017E18	3.023185E18	2.814469E18	2.387373E18	1.923529E18	1.536461E18	1.309338E18	1.281673E18	1.432360E18	1.710118E18	2.162651E18	2.717104E18	3.213010E18	3.560048E18	3.769483E18	3.697691E18	2.297822E18	9.093137E17	2.934183E17	8.779547E16	2.523218E16	7.007799E15	1.925382E15
3.800000E2	4.798793E14	6.050075E14	4.127695E14	3.569542E14	4.482761E14	4.463451E14	6.690223E14	1.302250E15	3.418848E15	7.846866E15	1.523668E16	2.647862E16	3.921352E16	5.154613E16	6.098264E16	7.019725E16	8.224057E16	1.042860E17	1.408050E17	2.009813E17	3.152843E17	4.996681E17	7.596659E17	1.111946E18	1.511656E18	1.841896E18	2.008008E18	2.084418E18	2.141181E18	2.201370E18	2.189945E18	2.050631E18	1.800314E18	1.462640E18	1.214996E18	1.148144E18	1.290432E18	1.646385E18	2.152681E18	2.722638E18	3.432423E18	4.182992E18	4.828660E18	5.382000E18	5.886985E18	5.470591E18	3.061986E18	1.114246E18	3.382317E17	9.656462E16	2.668354E16	7.143344E15	1.896978E15
3.900000E2	3.377664E14	4.203605E14	2.810348E14	2.405416E14	3.035119E14	3.015376E14	4.576885E14	9.110110E14	2.472327E15	5.827283E15	1.154194E16	2.043776E16	3.075851E16	4.095592E16	4.889256E16	5.669483E16	6.697347E16	8.606442E16	1.184441E17	1.734151E17	2.818351E17	4.613971E17	7.096028E17	1.024074E18	1.342548E18	1.557093E18	1.610604E18	1.593222E18	1.563123E18	1.532575E18	1.450969E18	1.305967E18	1.145333E18	1.035701E18	1.111580E18	1.416819E18	1.937062E18	2.626372E18	3.412862E18	4.187777E18	5.033813E18	5.856773E18	6.559823E18	7.269007E18	8.018531E18	7.105355E18	3.682952E18	1.256935E18	3.632105E17	9.968319E16	2.661916E16	6.894927E15	1.774314E15
4.000000E2	2.376376E14	2.919897E14	1.913079E14	1.620557E14	2.054198E14	2.036166E14	3.128950E14	6.365405E14	1.783429E15	4.311769E15	8.725551E15	1.580506E16	2.425018E16	3.276252E16	3.948577E16	4.613405E16	5.497719E16	7.164346E16	1.004766E17	1.505044E17	2.511172E17	4.165698E17	6.336961E17	8.836931E17	1.102223E18	1.208619E18	1.186127E18	1.124515E18	1.067149E18	1.022285E18	9.699767E17	9.329352E17	9.680025E17	1.170071E18	1.604727E18	2.256725E18	3.090970E18	4.005014E18	4.951793E18	5.814813E18	6.662142E18	7.431536E18	8.096557E18	8.888213E18	9.797262E18	8.338464E18	4.068496E18	1.317739E18	3.651382E17	9.677284E16	2.504640E16	6.289341E15	1.569811E15
4.100000E2	1.671976E14	2.028553E14	1.302499E14	1.091811E14	1.390062E14	1.374502E14	2.137759E14	4.442417E14	1.283807E15	3.185936E15	6.615596E15	1.231431E16	1.929536E16	2.644090E16	3.212820E16	3.777563E16	4.536278E16	5.984322E16	8.518738E16	1.295743E17	2.187903E17	3.603400E17	5.321512E17	7.066206E17	8.323364E17	8.650512E17	8.197583E17	7.711759E17	7.493697E17	7.665466E17	8.322993E17	9.879575E17	1.277528E18	1.805023E18	2.558457E18	3.464820E18	4.493818E18	5.490407E18	6.458014E18	7.285240E18	8.009589E18	8.618786E18	9.162931E18	9.952793E18	1.091610E19	8.970792E18	4.161319E18	1.288284E18	3.437662E17	8.818663E16	2.214555E16	5.391898E15	1.304178E15
4.200000E2	1.177493E14	1.410650E14	8.874996E13	7.360070E13	9.410321E13	9.280766E13	1.460643E14	3.099979E14	9.244499E14	2.362968E15	5.063515E15	9.708516E15	1.550786E16	2.148895E16	2.624055E16	3.096806E16	3.737287E16	4.970704E16	7.132356E16	1.090260E17	1.833925E17	2.946406E17	4.170138E17	5.240259E17	5.872612E17	5.970335E17	5.836687E17	5.979212E17	6.618857E17	7.987905E17	1.040071E18	1.426275E18	1.971567E18	2.769210E18	3.738870E18	4.763184E18	5.839156E18	6.771885E18	7.627989E18	8.310783E18	8.819444E18	9.197737E18	9.563323E18	1.027003E19	1.117928E19	8.899473E18	3.947543E18	1.172619E18	3.018463E17	7.496622E16	1.824913E16	4.299387E15	1.004315E15
4.300000E2	8.310349E13	9.828423E13	6.056810E13	4.968279E13	6.379154E13	6.274521E13	9.994541E13	2.167834E14	6.688337E14	1.770831E15	3.930091E15	7.739652E15	1.253148E16	1.747125E16	2.135331E16	2.521382E16	3.046893E16	4.063575E16	5.830220E16	8.862780E16	1.465288E17	2.271385E17	3.077162E17	3.719243E17	4.168439E17	4.560269E17	5.162714E17	6.233294E17	7.987063E17	1.080975E18	1.511525E18	2.112688E18	2.860121E18	3.819270E18	4.864951E18	5.857104E18	6.834088E18	7.580173E18	8.222902E18	8.685889E18	8.931351E18	9.053025E18	9.215234E18	9.773596E18	1.053518E19	8.134367E18	3.458777E18	9.866582E17	2.447761E17	5.871548E16	1.380377E16	3.129638E15	7.005905E14
4.400000E2	5.883310E13	6.865413E13	4.142236E13	3.360544E13	4.334421E13	4.252671E13	6.860967E13	1.523570E14	4.884569E14	1.346131E15	3.086389E15	6.189048E15	1.007919E16	1.406788E16	1.715296E16	2.021253E16	2.437445E16	3.243042E16	4.621666E16	6.935501E16	1.120032E17	1.682285E17	2.241662E17	2.791343E17	3.506033E17	4.587761E17	6.110735E17	8.145221E17	1.097128E18	1.513243E18	2.101386E18	2.854298E18	3.709998E18	4.694709E18	5.669636E18	6.496664E18	7.258215E18	7.739529E18	8.113331E18	8.325161E18	8.309563E18	8.194403E18	8.163116E18	8.534682E18	9.084950E18	6.796480E18	2.767423E18	7.559925E17	1.799037E17	4.140594E16	9.319026E15	2.008807E15	4.237605E14
4.500000E2	4.177092E13	4.806029E13	2.837730E13	2.277469E13	2.952666E13	2.891189E13	4.730129E13	1.077929E14	3.605555E14	1.034032E15	2.424667E15	4.894325E15	7.966453E15	1.110256E16	1.349490E16	1.585831E16	1.905101E16	2.522084E16	3.563182E16	5.283042E16	8.420241E16	1.271131E17	1.797168E17	2.576149E17	3.882861E17	5.821013E17	8.182930E17	1.095955E18	1.454210E18	1.959602E18	2.637250E18	3.447285E18	4.299410E18	5.176654E18	5.957843E18	6.528979E18	7.007974E18	7.201766E18	7.303452E18	7.278885E18	7.049214E18	6.755049E18	6.570891E18	6.750021E18	7.065603E18	5.098599E18	1.975935E18	5.123642E17	1.155822E17	2.513756E16	5.308978E15	1.057777E15	2.018595E14
4.600000E2	2.967310E13	3.363874E13	1.943389E13	1.543872E13	2.013536E13	1.969119E13	3.270808E13	7.661254E13	2.674346E14	7.916949E14	1.870917E15	3.766978E15	6.120238E15	8.534030E15	1.037341E16	1.218709E16	1.461078E16	1.929990E16	2.723682E16	4.056182E16	6.630469E16	1.083389E17	1.763924E17	2.983246E17	4.997103E17	7.695554E17	1.058777E18	1.369911E18	1.753967E18	2.282965E18	2.962788E18	3.726354E18	4.469906E18	5.137219E18	5.648860E18	5.930129E18	6.117455E18	6.055544E18	5.930220E18	5.723842E18	5.359517E18	4.968778E18	4.694406E18	4.708904E18	4.810185E18	3.311232E18	1.201628E18	2.893004E17	6.009351E16	1.188400E16	2.233284E15	3.791179E14	5.735899E13
4.700000E2	2.098650E13	2.343348E13	1.324989E13	1.042877E13	1.369017E13	1.337931E13	2.256817E13	5.428002E13	1.965465E14	5.917628E14	1.390755E15	2.789770E15	4.556328E15	6.410135E15	7.855651E15	9.289056E15	1.119279E16	1.491990E16	2.147694E16	3.324967E16	5.895698E16	1.099980E17	2.039856E17	3.739468E17	6.339453E17	9.479700E17	1.246273E18	1.543084E18	1.898048E18	2.380504E18	2.976931E18	3.604823E18	4.163465E18	4.568327E18	4.793847E18	4.810120E18	4.751500E18	4.509164E18	4.237695E18	3.931057E18	3.526842E18	3.130045E18	2.838470E18	2.744667E18	2.691923E18	1.719313E18	5.592711E17	1.174978E17	2.058242E16	3.253155E15	4.445021E14	4.602227E13	4.892336E12
4.800000E2	1.467504E13	1.614600E13	8.942536E12	6.980057E12	9.221110E12	9.004920E12	1.539894E13	3.784992E13	1.404283E14	4.228544E14	9.840256E14	1.992484E15	3.331212E15	4.799362E15	6.001546E15	7.215355E15	8.845107E15	1.212141E16	1.829496E16	3.041255E16	5.989148E16	1.242217E17	2.433262E17	4.475918E17	7.349705E17	1.048982E18	1.311736E18	1.551972E18	1.831740E18	2.210139E18	2.659169E18	3.095612E18	3.436031E18	3.583479E18	3.564664E18	3.389830E18	3.172466E18	2.850160E18	2.531317E18	2.216389E18	1.864186E18	1.543593E18	1.305662E18	1.178786E18	1.061591E18	5.765997E17	1.440676E17	2.059797E16	2.136231E15	2.921010E14	1.476746E14	9.441509E13	4.977270E13
4.900000E2	1.007693E13	1.093997E13	5.943283E12	4.602686E12	6.111397E12	5.955561E12	1.028378E13	2.561952E13	9.591191E13	2.857811E14	6.689881E14	1.414484E15	2.486054E15	3.724377E15	4.797223E15	5.910969E15	7.453151E15	1.065419E16	1.707297E16	3.046302E16	6.461649E16	1.397904E17	2.726131E17	4.846395E17	7.589383E17	1.029155E18	1.222771E18	1.380136E18	1.558400E18	1.801324E18	2.074619E18	2.308032E18	2.444336E18	2.392071E18	2.216444E18	1.954765E18	1.687356E18	1.389553E18	1.120689E18	8.829383E17	6.559513E17	4.723339E17	3.455185E17	2.669747E17	1.886631E17	6.505553E16	1.753045E16	1.193350E16	7.129912E15	3.360057E15	1.376825E15	5.190771E14	1.874551E14
5.000000E2	6.780072E12	7.282395E12	3.887503E12	2.985421E12	3.975502E12	3.855087E12	6.684808E12	1.672611E13	6.252490E13	1.864471E14	4.620230E14	1.068628E15	2.003894E15	3.121618E15	4.125217E15	5.196467E15	6.738268E15	1.001666E16	1.679308E16	3.120328E16	6.792910E16	1.459394E17	2.746586E17	4.638657E17	6.876728E17	8.827320E17	9.927002E17	1.062580E18	1.138449E18	1.247335E18	1.357581E18	1.421146E18	1.409091E18	1.252068E18	1.032058E18	7.953036E17	5.859604E17	4.015499E17	2.615806E17	1.657962E17	1.077707E17	9.239267E16	1.126322E17	1.563025E17	2.160949E17	2.657278E17	1.983596E17	9.269292E16	3.492023E16	1.208481E16	3.991059E15	1.274208E15	4.039968E14
5.100000E2	4.515275E12	4.816524E12	2.531559E12	1.923951E12	2.564159E12	2.465753E12	4.276824E12	1.071939E13	4.049694E13	1.281242E14	3.610747E14	9.208740E14	1.796213E15	2.841282E15	3.780981E15	4.803622E15	6.325036E15	9.597184E15	1.635576E16	3.055720E16	6.570136E16	1.360254E17	2.425916E17	3.842264E17	5.342025E17	6.432266E17	6.766818E17	6.760770E17	6.732309E17	6.810428E17	6.777083E17	6.401857E17	5.631760E17	4.117022E17	2.605504E17	1.459175E17	8.247146E16	7.038249E16	1.080243E17	1.891802E17	3.102248E17	4.629823E17	6.406860E17	8.605279E17	1.136337E18	1.145775E18	6.596680E17	2.517572E17	8.192857E16	2.540786E16	7.690712E15	2.278367E15	6.774688E14
5.200000E2	3.073633E12	3.268729E12	1.694729E12	1.270601E12	1.695471E12	1.615482E12	2.815719E12	7.194647E12	2.905683E13	1.062303E14	3.395826E14	8.933993E14	1.723239E15	2.686407E15	3.528079E15	4.450169E15	5.851016E15	8.863639E15	1.493775E16	2.726985E16	5.629326E16	1.097634E17	1.820817E17	2.650926E17	3.386052E17	3.733905E17	3.559723E17	3.180671E17	2.779932E17	2.404613E17	1.973135E17	1.466137E17	9.698589E16	5.338815E16	6.293728E16	1.361017E17	2.723244E17	4.545877E17	6.834536E17	9.437855E17	1.222856E18	1.516273E18	1.836790E18	2.257788E18	2.792600E18	2.563724E18	1.332970E18	4.672301E17	1.421018E17	4.171285E16	1.205170E16	3.423254E15	9.801773E14
5.300000E2	2.255295E12	2.392807E12	1.224832E12	9.040764E11	1.213408E12	1.153409E12	2.057796E12	5.576765E12	2.563699E13	1.076984E14	3.531093E14	8.891789E14	1.638751E15	2.474640E15	3.170015E15	3.924736E15	5.077250E15	7.530418E15	1.225689E16	2.131769E16	4.108118E16	7.324940E16	1.093323E17	1.398545E17	1.554563E17	1.465249E17	1.148078E17	7.991645E16	5.119229E16	3.296854E16	3.052002E16	5.397579E16	1.137472E17	2.524989E17	4.771596E17	7.632658E17	1.112963E18	1.475650E18	1.876307E18	2.288471E18	2.681295E18	3.068982E18	3.497072E18	4.111024E18	4.905159E18	4.292112E18	2.118338E18	7.094516E17	2.076915E17	5.902165E16	1.657414E16	4.585393E15	1.281467E15
5.400000E2	1.852151E12	1.950801E12	9.849851E11	7.170012E11	9.725512E11	9.339299E11	1.737420E12	5.100114E12	2.623043E13	1.149884E14	3.553026E14	8.268773E14	1.440275E15	2.097540E15	2.610538E15	3.149409E15	3.957798E15	5.640401E15	8.645974E15	1.387852E16	2.390930E16	3.675799E16	4.551832E16	4.497825E16	3.678377E16	2.467856E16	1.645113E16	2.185094E16	4.827370E16	1.074733E17	2.145429E17	3.802689E17	6.052851E17	9.603273E17	1.409816E18	1.893264E18	2.432400E18	2.933211E18	3.460910E18	3.975974E18	4.426246E18	4.853698E18	5.340896E18	6.107725E18	7.118286E18	6.053893E18	2.899229E18	9.450805E17	2.702519E17	7.523436E16	2.073962E16	5.639446E15	1.550828E15
5.500000E2	1.696110E12	1.768353E12	8.824292E11	6.371463E11	8.703223E11	8.466008E11	1.625783E12	5.007510E12	2.683855E13	1.152890E14	3.317848E14	7.210592E14	1.202133E15	1.704548E15	2.074593E15	2.443864E15	2.975339E15	4.048293E15	5.781628E15	8.407355E15	1.249352E16	1.544375E16	1.399620E16	8.798538E15	7.785257E15	1.873981E16	4.775797E16	1.005992E17	1.880089E17	3.312496E17	5.493778E17	8.468485E17	1.211373E18	1.725532E18	2.325939E18	2.928827E18	3.578416E18	4.146587E18	4.733194E18	5.288321E18	5.745799E18	6.169953E18	6.668266E18	7.510330E18	8.635811E18	7.240119E18	3.417970E18	1.099707E18	3.108084E17	8.561579E16	2.337496E16	6.299103E15	1.717680E15
5.500000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
5.510000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
5.520000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
5.530000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
