# Depth (nm)	315.0 nm	325.0 nm	335.0 nm	345.0 nm	355.0 nm	365.0 nm	375.0 nm	385.0 nm	395.0 nm	405.0 nm	415.0 nm	425.0 nm	435.0 nm	445.0 nm	455.0 nm	465.0 nm	475.0 nm	485.0 nm	495.0 nm	505.0 nm	515.0 nm	525.0 nm	535.0 nm	545.0 nm	555.0 nm	565.0 nm	575.0 nm	585.0 nm	595.0 nm	605.0 nm	615.0 nm	625.0 nm	635.0 nm	645.0 nm	655.0 nm	665.0 nm	675.0 nm	685.0 nm	695.0 nm	705.0 nm	715.0 nm	725.0 nm	735.0 nm	745.0 nm	755.0 nm	765.0 nm	775.0 nm	785.0 nm	795.0 nm	805.0 nm	815.0 nm	825.0 nm	835.0 nm	845.0 nm
308.000000	41464.265137	70279.824463	73267.087646	79279.753906	129835.331055	361043.867676	1084467.322754	2970410.218506	9707225.270264	29278621.005371	53506555.237305	77213710.414551	105612549.806641	157568752.125732	205807996.558350	254823929.350098	328368590.868652	417694556.465332	574248320.191650	766333875.130859	996786404.610840	1350449949.873779	1742837888.026855	2113841821.333984	2457349602.141357	2666923694.233643	2745152686.317139	2738089939.580566	2592628041.537842	2541085376.574219	2463822502.727783	2437464047.549805	2586525314.408203	2775681567.476807	2940010222.875000	3363633216.020020	3702987393.223633	3679910790.568848	3973844418.825684	4360504397.765625	4251930571.198242	4075455926.280762	4576668108.109863	4579445285.941650	3379835600.109619	950110955.495605	632110095.349609	169745398.234863	35629744.034424	6824334.995605	1089025.389404	163418.890625	25023.768799	3560.583252
309.000000	39784.666504	67252.151855	69964.091064	75639.898193	124016.218994	345993.247559	1043707.616699	2871512.313721	9422140.965576	28501893.627197	52206563.703369	75459771.154541	103343289.424072	154324868.519043	201742078.749023	250024525.557373	322556887.159668	410879831.604248	565857526.648926	756605872.744385	986001133.348145	1337875526.428711	1727623915.998535	2094024118.949463	2429984901.889648	2630777051.069092	2701701604.484619	2691418846.614990	2550373920.722168	2508031347.134033	2445512528.596191	2435284724.021973	2599573679.969238	2800866170.901855	2972869013.627197	3402988964.535156	3744456749.886719	3717317907.538574	4008873764.583984	4393127654.237793	4278619257.738281	4096404047.212891	4595736038.921875	4594041462.825928	3386276881.700439	949379992.243896	629745903.408203	168289451.486084	35111899.790039	6689682.086182	1062986.712646	158870.621094	24241.130127	3439.104980
310.000000	38173.129639	64354.954346	66810.016846	72167.155029	118457.963623	331570.430176	1004481.612305	2775911.589844	9145438.893311	27745783.722656	50938180.575195	73745796.316406	101123182.933105	151148636.089844	197757977.506592	245317975.178711	316852357.121094	404183337.597168	557598668.429199	747002022.376709	975291154.305420	1325256687.645264	1712162425.471680	2073742597.570801	2402062254.114502	2594249520.637207	2658352046.801025	2645543750.107422	2509640161.773193	2477114646.184570	2429621039.910156	2435451441.426758	2614693072.599365	2827625549.935547	3006669842.211914	3442683654.416504	3785648543.705811	3753958667.101318	4042647440.706299	4424023721.484131	4303351049.704590	4115217219.309326	4612107460.975342	4605613471.328857	3390258739.067383	947916266.646729	626903940.035400	166717583.480713	34574768.902344	6552491.249023	1036733.701172	154324.116211	23464.657471	3319.444580
311.000000	36626.895020	61582.607178	63798.150391	68853.851562	113148.870361	317749.212891	966731.535400	2683497.981934	8876872.467773	27009745.161377	49700642.977051	72070887.403809	98951177.513916	148038643.178467	193854014.662842	240702384.894531	311252761.275391	397602345.027832	549467873.479492	737516691.904785	964648809.040771	1312584743.433594	1696449490.733887	2053008465.689697	2373618151.037354	2557406250.038330	2615190045.108887	2600555752.860352	2470500518.384521	2448377828.740234	2416148848.966064	2437924352.756348	2631807680.714600	2855859114.160889	3041300841.180420	3482595136.905518	3826441608.865723	3789728237.106201	4075070423.765381	4453106324.049316	4326057135.822266	4131843526.141602	4625738210.904053	4614131235.413086	3391770668.009521	945722180.299072	623589164.738037	165032450.582031	34019212.294189	6412972.014404	1010304.890625	149785.796875	22695.405762	3201.759521
312.000000	35143.315674	58929.728271	60922.078369	65692.667725	108077.766846	304504.485596	930401.789062	2594165.107666	8616202.379150	26293246.332275	48493206.396240	70434165.456299	96826240.817871	144993503.269775	190028539.424561	236175888.745361	305755887.426270	391134153.870117	541461323.161377	728144392.513916	954066815.330078	1299851896.160400	1680482830.593994	2031835241.060547	2344691511.291748	2520313942.561523	2572301400.855469	2556543481.111816	2433024197.491943	2421857379.674072	2405090264.960693	2442657651.858398	2650836754.217773	2885462790.987549	3076648302.987305	3522600892.323242	3866715783.626221	3824523765.900391	4106050614.363037	4480292978.778564	4346672823.367676	4146235381.217285	4636589428.725098	4619570471.182373	3390806764.299072	942801461.546143	619807374.841797	163236901.604004	33446120.524658	6271337.476318	983739.072510	145262.074951	21934.428223	3086.207520
313.000000	33719.852295	56391.168457	58175.678467	62676.619629	103233.983887	291812.188232	895438.875244	2507810.142822	8363196.380615	25595769.747803	47315144.207764	68834770.563477	94747360.521729	142011854.587891	186279928.135986	231736648.291504	300359551.705322	384776096.483154	533575259.677490	718879793.441650	943538289.814453	1287051265.288330	1664261811.183105	2010238694.331299	2315323534.151123	2483040622.207520	2529771397.068359	2513592800.562744	2397275647.256104	2397583606.003662	2396433108.247803	2449599694.275635	2671694810.161865	2916329281.332031	3112596949.566162	3562578310.801758	3906352177.031982	3858244604.065918	4135499030.094482	4505505163.348145	4365137667.472900	4158349621.130127	4644627632.540771	4621912732.831543	3387365734.706543	939159158.735596	615565195.242676	161333972.992188	32856412.373779	6127803.965820	957075.243164	140759.342773	21182.763916	2972.937256
314.000000	32354.066895	53961.998535	55553.102295	59799.042969	98607.328125	279649.263672	861791.310791	2424333.699219	8117629.072754	24916811.653809	46165747.206299	67271861.386230	92713543.900879	139092359.704590	182606584.071777	227382852.793701	295061599.647217	378525540.607422	525805993.369385	709717736.158447	933056769.059814	1274176908.325195	1647787442.277832	1988236784.129395	2285557545.448975	2445655393.598877	2487684512.037354	2471786541.163330	2363314359.475586	2375580547.106445	2390158742.633789	2458693133.662354	2694291850.551270	2948348323.252197	3149030205.652344	3602404973.236328	3945233432.806396	3890792521.413086	4163329991.978760	4528668476.693848	4381395591.946533	4168147590.050781	4649824782.910156	4621145447.562256	3381450899.450684	934801631.062256	610870066.704102	159326883.667236	32251033.361328	5982590.731689	930352.540527	136283.963867	20441.435547	2862.101562
315.000000	31043.622070	51637.504150	53048.767334	57053.581055	94188.065918	267993.620605	829409.557129	2343639.715820	7879281.706299	24255881.659424	45044323.158691	65744614.706543	90723817.428223	136233705.188965	179006937.264160	223112719.437012	289859907.298340	372379892.360840	518149909.864014	700653247.928223	922616228.941895	1261223838.009277	1631062367.175781	1965849583.862305	2255438835.765381	2408228198.125732	2446124135.664795	2431204231.534180	2331194687.039795	2355865903.137695	2386242125.632324	2469875073.422119	2718533591.720459	2981406962.916260	3185830475.212891	3641958931.806885	3983243989.843506	3922071918.760498	4189461303.965820	4549712791.023682	4395395001.340576	4175595215.381592	4652158336.744873	4617261939.379150	3373070186.056885	929736537.048096	605730232.698730	157219029.585449	31630954.234619	5835919.591553	903610.195068	131842.260010	19711.455322	2753.844971
316.000000	29786.274658	49413.173096	50657.341553	54434.167725	89966.898682	256824.087646	798245.941895	2265635.341064	7647941.978271	23612502.367432	43950196.359131	64252224.980469	88777226.384277	133434601.270752	175479444.349854	218924493.568115	284752382.334961	366336599.203125	510603477.020996	691681554.681641	912211102.260254	1248188035.634033	1614090846.143799	1943099200.488525	2225014491.450195	2370829567.158447	2405172289.418457	2391921843.869629	2300965676.960938	2338450981.839111	2384651876.528320	2483077233.153320	2744321704.694336	3015389832.209717	3222879420.305664	3681118989.438721	4020270338.720947	3951990034.033691	4213814425.136230	4568572395.083496	4407088884.067871	4180663074.432617	4651611290.648193	4610261441.743896	3362236114.644775	923972820.646973	600154724.828369	155013977.973633	30997169.405273	5688014.599121	876887.462158	127440.509766	18993.819092	2648.311035
317.000000	28579.872070	47284.687744	48373.733887	51935.016602	85934.945068	246120.378418	768254.591309	2190230.827881	7423403.843018	22986209.020264	42882707.206787	62793903.916260	86872834.495850	130693781.533691	172022588.448975	214816448.965576	279736965.195557	360393152.864014	503163251.659180	682798093.145508	901836294.518311	1235066460.481934	1596878733.517090	1920009685.588623	2194333219.110840	2333530373.205322	2364909350.821045	2354011550.133301	2272670919.510986	2323340663.912842	2385350362.083496	2498226129.467285	2771554065.930420	3050179432.319092	3260058241.725830	3719764977.547852	4056201273.657471	3980457142.253662	4236314634.246094	4585186128.393555	4416434906.339355	4183326452.001953	4648172213.588867	4600149099.059326	3348965774.673828	917520695.018066	594153346.853271	152715461.286621	30350695.361328	5539101.708252	850223.572021	123084.930420	18289.505127	2545.639648
318.000000	27422.349854	45247.916992	46193.082764	49550.605469	82083.722168	235863.054199	739391.360840	2117339.429199	7205467.323242	22376549.154297	41841211.788574	61368880.062988	85009723.585449	128010002.630371	168634879.059570	210786888.121094	274811630.215088	354547092.216064	495825886.024902	673998522.179932	891487197.796875	1221857055.311768	1579433448.533936	1896606939.061279	2163445164.205566	2296401579.871094	2325413783.401123	2317541490.321777	2246348413.911621	2310533387.053467	2388293799.619385	2515243270.697021	2800125017.789795	3085656422.583984	3297247960.759033	3757778031.442383	4090928139.368408	4007386748.975098	4256891186.258545	4599497506.179199	4423395496.750732	4183565388.726562	4641835268.870361	4586935956.968018	3333280793.177246	910391624.005859	587736657.346191	150327370.879395	29692569.026123	5389408.410400	823657.669189	118781.678955	17599.476318	2445.965820
319.000000	26311.726074	43298.907715	44110.745850	47275.666748	78405.127197	226033.488281	711613.770508	2046877.297852	6993938.333252	21783082.263916	40825081.478516	59976398.415771	83186993.246094	125382044.017578	165314851.980957	206834142.536377	269974386.750488	348796006.073242	488588133.969971	665278733.263428	881159702.655029	1208558747.879395	1561763940.018555	1872918605.817139	2132401724.392822	2259513991.495605	2286761872.999756	2282575553.540283	2222030450.995605	2300021148.694336	2393432377.221436	2534045364.979004	2829925638.078857	3121699913.907959	3334329701.382324	3795040862.737793	4124345072.254883	4032695776.748291	4275477460.539307	4611454834.749268	4427937921.336426	4181364720.115479	4632600225.345703	4570638941.498779	3315207294.568359	902598301.326416	580915951.007324	147853750.413330	29023846.107422	5239163.412842	797228.757324	114536.836426	16924.673828	2349.422119
320.000000	25246.100098	41433.876709	42122.289795	45105.173828	74891.420898	216613.829102	684880.941162	1978763.387207	6788628.498291	21205379.473877	39833702.544922	58615720.035156	81403760.526855	122808707.710449	162061069.243652	202956573.028564	265223280.293457	343137535.904297	481446856.814453	656634860.083008	870850208.016113	1195171448.486572	1543880645.053467	1848973965.852783	2101255358.324951	2222938003.331787	2249027471.305420	2249173172.578369	2199743513.180664	2291789527.445068	2400710390.704590	2554544541.144287	2860844017.962158	3158187765.998047	3371184972.226807	3831438028.173340	4156349235.395996	4056304744.223633	4292011100.402588	4621011317.056641	4430034348.946289	4176714106.203613	4620472457.839844	4551280827.083740	3294775852.059326	894154627.536621	573703238.686279	145298788.993896	28345599.390137	5088596.256348	770975.634277	110356.400391	16266.014648	2256.135254
321.000000	24223.648682	39649.204834	40223.482178	43034.332764	71535.210938	207586.974121	659153.536377	1912919.360352	6589354.988037	20643023.224854	38866475.774902	57286121.685791	79659159.639404	120288818.059570	158872119.063721	199152570.043945	260556393.561768	337569378.447510	474399028.861816	648063287.186035	860555628.988770	1181696043.564697	1525795441.806885	1824803818.137939	2070059390.583984	2186743353.153076	2212281747.485107	2217389132.648438	2179508192.086914	2285817723.183105	2410066396.984863	2576648581.848145	2892765547.548096	3194996887.716064	3407695947.655273	3866856194.198975	4186841046.826904	4078137937.486572	4306434143.724365	4628125148.266846	4429661906.818604	4169608051.739014	4605462936.809082	4528890193.532959	3272021430.818115	885075684.806152	566111226.116943	142666814.068115	27658917.020264	4937937.000000	744936.847900	106246.278320	15624.402344	2166.228027
322.000000	23242.620605	37941.427979	38410.280029	41058.566650	68329.435791	198936.531982	634393.700684	1849269.496826	6395940.350098	20095606.961182	37922816.104492	55986895.479004	77952341.679443	117821221.536621	155746615.803223	195420553.966309	255971847.558594	332089288.205566	467441742.539551	639560657.653076	850273402.588379	1168134385.318848	1507521596.691895	1800440358.737305	2038867813.459229	2150998875.140625	2176592948.725830	2187273394.890381	2161339124.024658	2282078615.662842	2421433383.412598	2600261168.302490	2925573208.406738	3232003539.783691	3443745747.258301	3901184396.736572	4215724400.583740	4098123573.269043	4318693144.325928	4632759601.102295	4426802726.228271	4160045916.895752	4587588207.226074	4503501372.010010	3246983322.935303	875377709.535400	558153291.435791	139962284.091553	26964900.760498	4787415.837646	719150.627930	102212.282715	15000.708252	2079.820068
323.000000	22301.337891	36307.232422	36678.823242	39173.511230	65267.352295	190646.797119	610565.006836	1787740.605225	6208212.349609	19562734.832764	37002152.264404	54717348.541260	76282474.362061	115404786.542236	152683199.941895	191758975.428955	251467802.597412	326695079.814209	460572213.145996	631123879.757568	840001491.339844	1154489277.473389	1489073706.077637	1775917053.648926	2007735086.306641	2115772256.911133	2142026170.492188	2158870935.210693	2145244943.561523	2280538841.487305	2434738952.606445	2625282135.967285	2959147872.272461	3269083639.105469	3479218713.130127	3934314295.509033	4242906880.034668	4116193953.681885	4328739283.900146	4634883100.809814	4421443978.125732	4148031918.463623	4566870356.753906	4475154380.153320	3219705074.362793	865078062.895508	549843461.500244	137189780.958496	26264664.218994	4637262.771240	693654.835938	98260.109375	14395.785400	1997.023193
324.000000	21398.189941	34743.446289	35025.426758	37375.002197	62342.518066	182702.719727	587632.399902	1728261.939697	6026003.814453	19044021.405762	36103926.435303	53476802.688965	74648741.772217	113038403.224121	149680538.058350	188166315.614990	247042459.281250	321384630.270752	453787783.174316	622750132.582764	829738384.737305	1140764457.180908	1470467632.774414	1751268506.834961	1976715933.206299	2081129800.545654	2108643137.267578	2132221598.966309	2131228255.320068	2281158889.217285	2449905522.281006	2651607740.514648	2993368605.176025	3306113063.966064	3514000684.250000	3966140422.364746	4268299963.019775	4132285612.135010	4336528474.229248	4634469289.585205	4413577898.688965	4133575121.532959	4543336973.263184	4443894846.425537	3190234403.912598	854195199.291992	541196387.056152	134354002.238037	25559331.056885	4487707.239990	668486.905518	94395.347412	13810.459717	1917.951660
325.000000	20531.630615	33247.035645	33446.570801	35659.065430	59548.780518	175089.878418	565562.146729	1670765.116455	5849152.484131	18539091.377930	35227593.914551	52264594.116455	73050344.129150	110720983.306641	146737322.811768	184641086.548096	242694059.430176	316155881.004395	447085926.193359	614436870.564453	819483098.558350	1126964573.156982	1451720437.546387	1726530323.937988	1945865139.661133	2047136188.426025	2076501994.496826	2107359971.956055	2119285624.065918	2283893212.336426	2466850539.499512	2679130933.362549	3028112976.212891	3342967959.325195	3547979267.319336	3996560423.010742	4291819218.334229	4146339450.117676	4342021449.475586	4631497080.333252	4403201804.749268	4116689421.681885	4517021091.766113	4409773923.861572	3158623114.502441	842748632.886230	532227316.803467	131459753.194336	24850033.194824	4338977.782471	643683.793945	90623.457520	13245.529053	1842.705078
326.000000	19700.177246	31815.096436	31938.893799	34021.910156	56880.262207	167794.452637	544321.785156	1615184.035400	5677500.863281	18047579.304932	34372622.792480	51080073.101074	71486497.560547	108451459.929932	143852272.928467	181181831.365723	238420886.951904	311006839.782959	440464250.269287	606181826.946045	809235172.029297	1113095160.142822	1432850305.921143	1701738972.218994	1915237349.083984	2013854254.729736	2045657112.442139	2084315268.135742	2109407583.154297	2288690359.760010	2485486708.769775	2707741646.040527	3063257370.168701	3379525041.489746	3581044103.417969	4025475291.621582	4313384493.129883	4158300864.565186	4345183848.373535	4625950699.643066	4390318099.044189	4097393517.693848	4487961130.877930	4372848193.373535	3124926996.803711	830758902.147217	522952070.398682	128511938.646240	24137908.989014	4191301.681641	619281.922363	86949.774902	12701.763672	1771.385742
327.000000	18902.406250	30444.849121	30499.187012	32459.918701	54331.348877	160803.199463	523880.075439	1561454.802002	5510896.080322	17569129.333740	33538493.640869	49922603.716309	69956433.892334	106228787.500000	141024133.187500	177787124.578369	234221268.646973	305935582.444092	433920500.907959	597983016.124268	798994662.860840	1099162609.791504	1413876470.588623	1676931637.232178	1884886859.802490	1981344763.346680	2016158902.593262	2063111234.409424	2101578661.281006	2295493123.491943	2505722233.344482	2737327082.629883	3098677303.201172	3415661901.385742	3613087129.832275	4052789597.754883	4332920090.814453	4168119865.516113	4345986286.116211	4617819719.896973	4374934265.296143	4075710874.875244	4456200818.933350	4333179556.776855	3089205725.458984	818247532.574463	513387010.445068	125515554.635498	23424101.399658	4044904.619873	595317.120850	83379.486572	12179.906982	1704.084473
328.000000	18136.953369	29133.636230	29124.385254	30969.640625	51896.680176	154103.429199	504206.956543	1509515.656006	5349189.751709	17103394.944580	32724699.211182	48791563.559326	68459400.446045	104051941.545166	138251674.402344	174455572.301270	230093574.945068	300940254.439697	427452563.505859	589838734.874268	788762140.166504	1085174138.098145	1394819129.695312	1652146076.796875	1854867423.336426	1949666193.020264	1988053647.249268	2043766072.809814	2095777427.473633	2304238703.021729	2527461069.055664	2767772019.500488	3134247740.763916	3451257305.698242	3644002836.448975	4078411705.090576	4350354939.049072	4175751183.817871	4344404415.824219	4607099080.446533	4357062853.131348	4051669679.025635	4421789109.878174	4290835119.773193	3051522748.082275	805236997.607910	503549013.524414	122475679.957520	22709756.163818	3900010.335205	571824.583984	79917.642822	11680.670654	1640.895752
329.000000	17402.509521	27878.913086	27811.562500	29547.784180	49571.134033	147682.982666	485273.499268	1459306.899414	5192237.845459	16650038.701660	31930744.141846	47686343.488037	66994659.846680	101919918.574219	135533693.398926	171185812.462402	226036220.563721	296019072.183105	421058465.291016	581747562.449951	778538675.292969	1071137749.506592	1375699361.352051	1627420472.808838	1825232044.673096	1918874530.445557	1961383342.838623	2026292380.307129	2091976554.183350	2314858885.969971	2550603189.983398	2798959111.546387	3169843416.962402	3486191495.126465	3673688516.089111	4102253981.452881	4365622747.473389	4181154368.646484	4340418979.432617	4593789097.810059	4336721452.848145	4025302781.179443	4384780089.123779	4245887065.072998	3011945167.227539	791750677.830811	493455440.306885	119397467.536133	21996019.952393	3756840.270752	548838.809326	76569.136475	11204.735107	1581.898438
330.000000	16697.815918	26678.245117	26557.924072	28191.206787	47349.818115	141530.205566	467051.864014	1410770.822754	5039900.552979	16208732.005615	31156144.675537	46606347.368408	65561489.838867	99831735.939941	132869012.982178	167976514.979736	222047665.083984	291170324.194336	414736376.750977	573708359.551025	768325830.604248	1057062197.841309	1356539034.698730	1602793281.461670	1796032785.270264	1889023072.048584	1936185557.501953	2010697106.443848	2090142898.288818	2327280244.466309	2575044865.211670	2830769204.097412	3205339154.525146	3520346479.028564	3702044508.201172	4124232999.661377	4378662154.806152	4184293874.620117	4334015847.911133	4577895464.869385	4313932660.120361	3996647633.183105	4345232869.529541	4198412515.929443	2970543615.562500	777812818.506836	483124104.810791	116286135.686035	21284038.525146	3615613.246094	526393.554688	73338.699707	10752.752197	1527.170654
331.000000	16021.669189	25529.302490	25360.801514	26896.912109	45228.059814	135633.932617	449515.260986	1363851.646729	4892042.166992	15779154.862305	30400428.388184	45550991.837402	64159183.111816	97786431.709961	130256481.901611	164826381.909180	218126413.445312	286392372.034424	408484612.536133	565720266.170410	758125646.264404	1042956944.223633	1337360717.880371	1578303082.452393	1767320569.515869	1860162235.149902	1912493303.415771	1996981528.939941	2090237599.769043	2341424346.692383	2600678945.918213	2863081649.685547	3240610184.570801	3553606325.721680	3728974435.316650	4144269728.730469	4389416864.994141	4185139138.336670	4325186050.730713	4559429239.074707	4288724030.663086	3965746214.277344	4303211477.718750	4148493390.324219	2927392124.471680	763448485.566650	472573242.862061	113146959.253418	20574954.894531	3476545.121338	504521.782227	70230.900635	10325.336182	1476.787354
332.000000	15372.911621	24429.857178	24217.646973	25662.040283	43201.397217	129983.464111	432637.909180	1318495.449463	4748530.955566	15360995.651123	29663133.923096	44519706.067627	62787047.130615	95783064.528076	127694974.793457	161734147.551758	214271016.344482	281683651.023926	402301631.831055	557782698.321045	747940625.072510	1028832112.140869	1318187583.290771	1553988427.733398	1739144995.334473	1832339379.155518	1890334924.273438	1985141247.326660	2092216197.741455	2357207982.972412	2627395161.981201	2895774628.815430	3275532465.348877	3585857447.725586	3754385431.733154	4162289714.992920	4397835772.109375	4183664644.146729	4313925794.494873	4538406819.668213	4261128024.991943	3932644948.808838	4258784730.935059	4096216246.085449	2882567986.331055	748683520.079346	461821479.786377	109985260.660889	19869907.489746	3339848.460205	483255.615479	67250.132568	9923.071777	1430.814209
333.000000	14750.433105	23377.774902	23126.026855	24483.863525	41265.566650	124568.545410	416394.998779	1274650.109619	4609239.047119	14953950.903564	28943810.736816	43511931.546875	61444403.973633	93820713.483643	125183392.118408	158698578.528564	210480070.539551	277042670.736328	396186038.191650	549895343.655029	737773715.411621	1014698439.856201	1299043310.464844	1529887690.398193	1711554149.644531	1805598637.412109	1869733998.314209	1975166194.658203	2096028763.522949	2374543405.760254	2655080427.297119	2928725473.881348	3309982999.141846	3616988881.243164	3778188363.841797	4178223252.720215	4403873073.709229	4179849979.040039	4300236470.730225	4514849913.990479	4231181943.353271	3897394615.226074	4212026104.703857	4041672117.232422	2836151610.714844	733544491.336426	450887797.438965	106806400.873047	19170028.324219	3205732.214355	462626.289062	64400.609619	9546.508057	1389.310791
334.000000	14153.168457	22371.014893	22083.617188	23359.778076	39416.496582	119379.351318	400762.653320	1232265.243652	4474042.315918	14557725.087646	28242018.853027	42527121.864746	60130590.172852	91898477.971191	122720660.076904	155718473.810547	206752219.062256	272468015.267578	390136578.849854	542058156.000000	727628292.391113	1000567230.354492	1279951987.002197	1506038914.267578	1684594429.333740	1779980760.307129	1850709257.211182	1967040667.241943	2101620050.303467	2393338582.822510	2683619152.948486	2961810995.377441	3343840146.517334	3646892559.193604	3800298041.620850	4192005543.852295	4407488372.415283	4173679876.516602	4284124652.786377	4488785492.920410	4198927850.983643	3860050246.547852	4163013591.521973	3984956341.851318	2788226374.804932	718058648.602051	439791500.568848	103615770.307617	18476441.184326	3074401.395996	442664.100830	61686.360352	9196.158447	1352.332275
335.000000	13580.096680	21407.624512	21088.200195	22287.301025	37650.297363	114406.466797	385717.897949	1191292.148926	4342820.271484	14172030.400146	27557328.625000	41564742.507568	58844956.562256	90015477.554932	120305730.514160	152792664.707275	203086151.320801	267958343.276611	384152143.484375	534271348.829590	717508137.249512	986450299.025391	1260938007.916504	1482479664.755859	1658310368.410400	1755522970.166260	1833274521.097412	1960743372.306885	2108929658.989258	2413497462.891602	2712893567.363281	2994907809.518799	3376983937.122314	3675463577.122314	3820633420.749512	4203576846.470215	4408646765.479248	4165144249.344727	4265602081.873779	4460245735.552002	4164412493.823730	3820671022.503174	4111829550.858887	3926168381.838623	2738878468.275391	702253871.626465	428552182.639648	100418779.671631	17790259.812744	2946056.768799	423398.375977	59111.224609	8872.503418	1319.928711
336.000000	13030.237061	20485.734375	20137.656738	21264.062988	35963.254883	109640.868896	371238.621094	1151683.746094	4215455.950928	13796586.563232	26889320.503906	40624270.659180	57586868.124512	88170851.818115	117937580.797119	149920014.811035	199480603.103271	263512387.791748	378231762.459473	526535387.694824	707417415.112549	972359919.300293	1242025973.802979	1459246881.577637	1632744471.955566	1732258828.447510	1817438649.946533	1956247493.460449	2117892219.697021	2434920253.007324	2742784042.561768	3027892666.409180	3409296376.223877	3702600451.327393	3839117794.890381	4212882611.665771	4407318922.137939	4154238211.143555	4244685642.257812	4429267963.216553	4127687204.872314	3779320153.541748	4058560550.773682	3865411634.827637	2688196732.929688	686158620.018799	417189691.119385	97220850.776855	17112586.134033	2820894.539795	404857.409424	56678.840088	8575.981934	1292.141113
337.000000	12502.649170	19603.556641	19229.963135	20287.802734	34351.820068	105073.911865	357303.544922	1113394.525635	4091835.815674	13431120.628174	26237584.817383	39705195.011719	56355703.844727	86363760.213379	115615213.679688	147099419.893311	195934356.476074	259128955.790527	372374604.544678	518850981.648926	697360651.200195	958308766.467285	1223240588.238037	1436376733.863770	1607937057.488281	1710218115.707520	1803205511.471924	1953520773.719482	2128437588.371094	2457503706.755859	2773169425.601074	3060642777.876465	3440661746.218262	3728205368.573975	3855678977.673584	4219873608.505615	4403481148.587158	4140962086.739746	4221397325.664551	4395894562.984863	4088807801.355469	3736064756.942139	4003297201.420410	3802793238.699951	2636272497.430664	669801881.559082	405724092.325195	94027407.349365	16444508.470215	2699106.061279	387068.442383	54392.648926	8307.000488	1269.007812
338.000000	11996.430420	18759.379883	18363.188477	19356.364502	32812.604492	100697.310303	343892.192627	1076380.496826	3971849.651123	13075366.785156	25601721.555176	38807015.581055	55150856.561768	84593381.903564	113337657.137207	144329807.753418	192446239.572754	254806927.540039	366579974.115967	511219073.704590	687342705.574463	944309859.890869	1204606554.805664	1413904478.230713	1583926104.320801	1689426724.750488	1790573965.646240	1952525615.862793	2140491057.909912	2481141422.557129	2803927374.280029	3093036144.101562	3470966902.322998	3752184426.775391	3870249473.944336	4224506036.777588	4397115440.424805	4125321411.267822	4195764184.968262	4360172900.804688	4047834472.929443	3690975725.278076	3946133980.792236	3738423868.989990	2583199407.367188	653213119.558350	394175635.880615	90843865.804443	15787099.800537	2580877.533691	370057.603760	52255.883545	8065.926270	1250.558105
339.000000	11510.714844	17951.566650	17535.487549	18467.689453	31342.370361	96503.125244	330984.858643	1040599.133057	3855390.468262	12729066.178955	24981340.158691	37929243.525879	53971732.820801	82858915.591064	111103964.186523	141610138.017334	189015126.276123	250545255.711914	360847307.854492	503640830.359619	677368746.544678	930376503.874756	1186148474.166504	1391864320.350830	1560747111.452148	1669906567.337158	1779537865.909912	1953219199.778320	2153973583.171143	2505724151.145508	2834934696.185791	3124951878.171631	3500101561.710449	3774447866.049072	3882766639.875732	4226741627.296143	4388209522.451660	4107326918.033203	4167818277.273193	4322155224.460693	4004831661.127686	3644127587.483887	3887169053.022217	3672417529.622559	2529073251.035645	636422219.346680	382564718.837646	87675626.053711	15141416.034180	2466389.726074	353849.887695	50271.567627	7853.087158	1236.819092
340.000000	11044.671631	17178.549316	16745.098145	17619.814453	29938.025391	92483.748291	318562.579102	1006009.326660	3742354.409668	12391966.730225	24376059.321777	37071400.976318	52817752.728271	81159579.342285	108913212.674072	138939401.887207	185639935.790527	246342964.267578	355176170.956543	496117630.236572	667444222.832764	916522227.414551	1167890741.575928	1370289280.544434	1538432964.523438	1651675494.777832	1770086077.045410	1955553616.440918	2168802019.171631	2531140111.346191	2866067690.129639	3156270527.690674	3527958585.324707	3794910289.573486	3893172831.557373	4226547729.500244	4376756875.736328	4086994515.144043	4137596596.477783	4281898556.529297	3959867930.300293	3595598362.783936	3826504079.587158	3604891337.343262	2473991781.214600	619459433.998047	370911849.556641	84528062.347656	14508494.313965	2355817.693604	338469.105469	48442.505859	7668.778320	1227.805664
341.000000	10597.504395	16438.829834	15990.338623	16810.866699	28596.616699	88631.888916	306607.104248	972571.340820	3632640.658447	12063822.960938	23785506.794434	36233020.866211	51688349.801758	79494610.398438	106764505.041992	136316621.838135	182319632.108887	242199147.117676	349566252.864502	488651051.888916	657574834.626953	902760723.078857	1149857445.256104	1349211063.911133	1517013812.319092	1634747232.695801	1762202509.680176	1959476018.092773	2184889371.761230	2557275313.235352	2897202489.024902	3186874392.587646	3554434251.678223	3813490873.712402	3901415541.718506	4223897386.164307	4362756751.887207	4064345250.976807	4105140995.502197	4239464577.587158	3913015830.307129	3545469407.802246	3764244023.803955	3535965300.266357	2418054533.298828	602355329.386963	359237611.364258	81406514.132812	13889351.353027	2249330.517578	323937.857666	46771.287842	7513.247070	1223.531982
