# Charge generation [cm^-3*s^-1]
# Column format:
# x (nm)	360 nm	370 nm	380 nm	390 nm	400 nm	410 nm	420 nm	430 nm	440 nm	450 nm	460 nm	470 nm	480 nm	490 nm	500 nm	510 nm	520 nm	530 nm	540 nm	550 nm	560 nm	570 nm	580 nm	590 nm	600 nm	610 nm	620 nm	630 nm	640 nm	650 nm	660 nm	670 nm	680 nm	690 nm	700 nm	710 nm	720 nm	730 nm	740 nm	750 nm	760 nm	770 nm	780 nm	790 nm	800 nm	810 nm	820 nm	830 nm	
7.000000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.010000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.020000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.030000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.040000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.050000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.060000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.070000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.080000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.090000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.100000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.110000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.120000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.130000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.140000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.150000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.160000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.170000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.180000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.190000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.200000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.210000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.220000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.230000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.240000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.250000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.260000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.270000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.280000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.290000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.300000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.310000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.320000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.330000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.340000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.350000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.360000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.370000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.380000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
7.390000E2	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0	0.000000E0
