# MgF2 (Magnesium Fluoride) optical constants
# Source: Rodriguez-de Marcos et al. from refractiveindex.info
# Wavelength range: 30-2000 nm (converted from micrometers)
# Format: wavelength(nm)  n  k
#
# wl(nm)	n	k
186.3	1.485592	0.001960
187.1	1.484811	0.001950
187.9	1.484042	0.001941
188.8	1.483285	0.001930
189.6	1.482538	0.001921
190.5	1.481802	0.001912
191.3	1.481077	0.001902
192.1	1.480362	0.001893
193.0	1.479657	0.001883
193.8	1.478961	0.001873
194.7	1.478275	0.001864
195.5	1.477599	0.001855
196.4	1.476931	0.001846
197.2	1.476273	0.001837
198.1	1.475624	0.001827
199.0	1.474983	0.001818
199.9	1.474350	0.001809
200.7	1.473726	0.001800
201.6	1.473110	0.001791
202.5	1.472503	0.001783
203.4	1.471903	0.001774
204.3	1.471311	0.001766
205.2	1.470727	0.001757
206.1	1.470150	0.001748
207.0	1.469580	0.001739
207.9	1.469017	0.001731
208.8	1.468462	0.001723
209.7	1.467914	0.001714
210.6	1.467373	0.001706
211.6	1.466838	0.001697
212.5	1.466310	0.001690
213.4	1.465789	0.001681
214.4	1.465274	0.001673
215.3	1.464765	0.001665
216.3	1.464263	0.001657
217.2	1.463766	0.001649
218.2	1.463276	0.001640
219.1	1.462792	0.001633
220.1	1.462313	0.001625
221.0	1.461840	0.001617
222.0	1.461373	0.001609
223.0	1.460912	0.001602
224.0	1.460456	0.001594
224.9	1.460006	0.001586
225.9	1.459560	0.001579
226.9	1.459120	0.001571
227.9	1.458686	0.001563
228.9	1.458256	0.001555
229.9	1.457831	0.001549
230.9	1.457412	0.001541
232.0	1.456997	0.001534
233.0	1.456587	0.001526
234.0	1.456181	0.001519
235.0	1.455781	0.001512
236.1	1.455385	0.001504
237.1	1.454993	0.001498
238.1	1.454606	0.001490
239.2	1.454224	0.001483
240.2	1.453846	0.001476
241.3	1.453472	0.001469
242.3	1.453102	0.001462
243.4	1.452737	0.001455
244.5	1.452375	0.001448
245.5	1.452018	0.001442
246.6	1.451664	0.001434
247.7	1.451315	0.001428
248.8	1.450969	0.001421
249.9	1.450628	0.001414
251.0	1.450290	0.001407
252.1	1.449955	0.001401
253.2	1.449625	0.001395
254.3	1.449299	0.001387
255.4	1.448975	0.001381
256.5	1.448655	0.001375
257.7	1.448339	0.001368
258.8	1.448027	0.001361
259.9	1.447717	0.001355
261.1	1.447411	0.001349
262.2	1.447109	0.001343
263.4	1.446809	0.001336
264.5	1.446513	0.001330
265.7	1.446220	0.001324
266.9	1.445930	0.001318
268.0	1.445644	0.001312
269.2	1.445360	0.001305
270.4	1.445079	0.001299
271.6	1.444802	0.001293
272.8	1.444527	0.001287
274.0	1.444255	0.001281
275.2	1.443987	0.001276
276.4	1.443721	0.001269
277.6	1.443457	0.001263
278.8	1.443197	0.001257
280.0	1.442939	0.001252
281.3	1.442684	0.001246
282.5	1.442432	0.001240
283.7	1.442183	0.001234
285.0	1.441936	0.001229
286.2	1.441691	0.001222
287.5	1.441449	0.001217
288.7	1.441210	0.001211
290.0	1.440973	0.001206
291.3	1.440738	0.001200
292.6	1.440506	0.001195
293.8	1.440277	0.001189
295.1	1.440050	0.001184
296.4	1.439825	0.001178
297.7	1.439602	0.001173
299.0	1.439382	0.001168
300.4	1.439164	0.001162
301.7	1.438948	0.001157
303.0	1.438735	0.001151
304.3	1.438524	0.001145
305.7	1.438314	0.001140
307.0	1.438107	0.001135
308.4	1.437902	0.001130
309.7	1.437699	0.001125
311.1	1.437498	0.001119
312.4	1.437299	0.001114
313.8	1.437102	0.001109
315.2	1.436907	0.001104
316.6	1.436714	0.001099
318.0	1.436523	0.001094
319.4	1.436334	0.001089
320.8	1.436147	0.001084
322.2	1.435962	0.001079
323.6	1.435779	0.001074
325.0	1.435597	0.001069
326.4	1.435417	0.001064
327.9	1.435239	0.001059
329.3	1.435063	0.001054
330.7	1.434889	0.001050
332.2	1.434716	0.001045
333.7	1.434545	0.001040
335.1	1.434375	0.001035
336.6	1.434208	0.001030
338.1	1.434041	0.001026
339.5	1.433877	0.001022
341.0	1.433715	0.001017
342.5	1.433554	0.001013
344.0	1.433395	0.001008
345.5	1.433237	0.001003
347.1	1.433080	0.000999
348.6	1.432926	0.000994
350.1	1.432772	0.000990
351.7	1.432621	0.000985
353.2	1.432470	0.000980
354.8	1.432321	0.000976
356.3	1.432174	0.000971
357.9	1.432028	0.000967
359.4	1.431883	0.000963
361.0	1.431740	0.000958
362.6	1.431598	0.000954
364.2	1.431458	0.000949
365.8	1.431318	0.000945
367.4	1.431181	0.000942
369.0	1.431045	0.000937
370.6	1.430910	0.000933
372.3	1.430776	0.000929
373.9	1.430644	0.000924
375.5	1.430513	0.000920
377.2	1.430383	0.000916
378.8	1.430254	0.000912
380.5	1.430127	0.000907
382.2	1.430001	0.000903
383.9	1.429876	0.000899
385.5	1.429752	0.000895
387.2	1.429629	0.000892
389.0	1.429508	0.000888
390.6	1.429388	0.000883
392.4	1.429269	0.000879
394.1	1.429151	0.000875
395.8	1.429034	0.000871
397.5	1.428919	0.000867
399.3	1.428804	0.000863
401.0	1.428690	0.000859
402.8	1.428578	0.000855
404.6	1.428466	0.000852
406.3	1.428356	0.000848
408.1	1.428247	0.000844
409.9	1.428139	0.000840
411.7	1.428032	0.000837
413.5	1.427926	0.000833
415.3	1.427820	0.000829
417.2	1.427716	0.000825
419.0	1.427613	0.000821
420.8	1.427510	0.000818
422.7	1.427410	0.000815
424.5	1.427309	0.000811
426.4	1.427210	0.000807
428.3	1.427112	0.000803
430.2	1.427014	0.000800
432.0	1.426918	0.000796
433.9	1.426822	0.000792
435.8	1.426727	0.000789
437.8	1.426633	0.000786
439.7	1.426540	0.000782
441.6	1.426448	0.000779
443.6	1.426357	0.000775
445.5	1.426267	0.000771
447.5	1.426177	0.000768
449.4	1.426088	0.000764
451.4	1.426000	0.000761
453.4	1.425913	0.000758
455.4	1.425827	0.000755
457.4	1.425742	0.000751
459.4	1.425657	0.000748
461.4	1.425573	0.000744
463.4	1.425490	0.000741
465.4	1.425408	0.000737
467.5	1.425326	0.000735
469.5	1.425246	0.000731
471.6	1.425166	0.000728
473.7	1.425086	0.000725
475.8	1.425008	0.000721
477.8	1.424930	0.000718
479.9	1.424853	0.000715
482.0	1.424776	0.000711
484.2	1.424700	0.000709
486.3	1.424626	0.000706
488.4	1.424552	0.000702
490.6	1.424478	0.000699
492.7	1.424405	0.000696
494.9	1.424333	0.000693
497.1	1.424261	0.000689
499.2	1.424190	0.000687
501.4	1.424120	0.000684
503.6	1.424051	0.000681
505.8	1.423982	0.000678
508.1	1.423913	0.000674
510.3	1.423846	0.000671
512.5	1.423778	0.000668
514.8	1.423712	0.000665
517.0	1.423646	0.000663
519.3	1.423581	0.000660
521.6	1.423516	0.000657
